,x,,,
3521,11.72774528,,,
3522,10.17013976,,,
3523,10.37446723,,,
3524,8.582815758,,,
3525,6.94436773,,,
3526,9.980415502,,,
3527,7.001576825,,,
3528,8.859724892,,,
3529,5.443685959,,,
3530,7.859541512,,,
3531,9.001400999,,,
3532,8.507259702,,,
3533,8.975732013,,,
3534,8.170141378,,,
3535,9.656649289,,,
3536,10.37791456,,,
3537,10.00301102,,,
3538,7.379009558,,,
3539,9.931547995,,,
3540,9.51472561,,,
3541,7.321788521,,,
3542,8.064339239,,,
3543,7.491558496,,,
3544,9.61462264,,,
3545,6.457718853,,,
3546,9.737695038,,,
3547,8.337922956,,,
3548,11.52940628,,,
3549,10.89144531,,,
3550,8.293289233,,,
3551,6.524917356,,,
3552,12.02678158,,,
3553,8.034685824,,,
3554,11.35267656,,,
3555,11.67198687,,,
3556,8.054515748,,,
3557,8.988567985,,,
3558,9.680874895,,,
3559,8.820243268,,,
3560,5.80120822,,,
3561,11.25718513,,,
3562,8.477696459,,,
3563,11.19536452,,,
3564,6.567032365,,,
3565,8.611231106,,,
3566,10.58226001,,,
3567,12.80572569,,,
3568,8.858600851,,,
3569,9.657495363,,,
3570,6.813353498,,,
3571,9.508462471,,,
3572,8.474042455,,,
3573,5.49283281,,,
3574,11.22256705,,,
3575,12.86012485,,,
3576,9.579030815,,,
3577,11.88563694,,,
3578,6.564610701,,,
3579,10.1653,,,
3580,7.249167252,,,
3581,9.105732411,,,
3582,7.886346131,,,
3583,9.549472908,,,
3584,12.60695526,,,
3585,14.04966488,,,
3586,7.955582252,,,
3587,7.567168932,,,
3588,7.153520684,,,
3589,10.25700386,,,
3590,9.837583715,,,
3591,9.172395365,,,
3592,11.24817258,,,
3593,6.721411342,,,
3594,12.33584401,,,
3595,6.093348185,,,
3596,11.94014048,,,
3597,8.265208559,,,
3598,12.22998076,,,
3599,10.70072265,,,
3600,12.28634855,,,
3601,7.068421923,,,
3602,9.488040296,,,
3603,8.284757217,,,
3604,10.51731661,,,
3605,10.57211129,,,
3606,6.981533368,,,
3607,13.25972194,,,
3608,11.37896654,,,
3609,6.977207171,,,
3610,10.64249784,,,
3611,10.40337254,,,
3612,8.335899847,,,
3613,10.87243347,,,
3614,11.71002855,,,
3615,10.57785083,,,
3616,9.053451909,,,
3617,9.393798051,,,
3618,7.661002989,,,
3619,14.59169304,,,
3620,8.834536953,,,
3621,9.505500549,,,
3622,12.14637784,,,
3623,11.51416586,,,
3624,7.267694905,,,
3625,8.811216001,,,
3626,10.85362692,,,
3627,11.36830044,,,
3628,11.37101159,,,
3629,8.004844328,,,
3630,8.10639461,,,
3631,8.249513116,,,
3632,9.868332606,,,
3633,7.945381156,,,
3634,8.650020561,,,
3635,8.983931257,,,
3636,11.07958172,,,
3637,4.646348356,,,
3638,8.119923754,,,
3639,12.06549578,,,
3640,10.08514516,,,
3641,10.14739008,,,
3642,7.614428032,,,
3643,5.361020346,,,
3644,11.13289298,,,
3645,6.247831932,,,
3646,9.582124516,,,
3647,9.277204973,,,
3648,11.22919713,,,
3649,8.023215886,,,
3650,9.868115402,,,
3651,8.361059932,,,
3652,11.19968153,,,
3653,11.82831489,,,
3654,8.693565662,,,
3655,6.610598001,,,
3656,12.23325217,,,
3657,11.47677844,,,
3658,12.10627796,,,
3659,7.688050117,,,
3660,11.58924588,,,
3661,8.777286671,,,
3662,10.89974828,,,
3663,11.49201251,,,
3664,10.15038903,,,
3665,11.26717216,,,
3666,8.672230913,,,
3667,11.36804148,,,
3668,6.220785033,,,
3669,8.856870839,,,
3670,11.27457381,,,
3671,12.5701306,,,
3672,11.67584475,,,
3673,6.231199013,,,
3674,11.75607648,,,
3675,5.385595766,,,
3676,11.42381743,,,
3677,6.691241342,,,
3678,8.389154877,,,
3679,11.43685758,,,
3680,12.66109043,,,
3681,11.19389418,,,
3682,10.28216962,,,
3683,10.73124834,,,
3684,7.730819053,,,
3685,10.15324515,,,
3686,9.132557022,,,
3687,10.80563494,,,
3688,5.931610962,,,
3689,9.399384734,,,
3690,8.449945156,,,
3691,11.93120342,,,
3692,9.69653382,,,
3693,11.5068321,,,
3694,6.410631371,,,
3695,9.04193385,,,
3696,11.0582408,,,
3697,9.630976361,,,
3698,12.01242411,,,
3699,6.498656636,,,
3700,8.304350526,,,
3701,11.66931646,,,
3702,6.661759006,,,
3703,10.16394082,,,
3704,7.257792497,,,
3705,14.23774673,,,
3706,11.17325737,,,
3707,11.99979324,,,
3708,10.16126242,,,
3709,11.54847348,,,
3710,11.52265519,,,
3711,6.5157657,,,
3712,10.76253524,,,
3713,8.27548332,,,
3714,9.333560262,,,
3715,13.95493288,,,
3716,12.50599781,,,
3717,5.605960647,,,
3718,11.10804025,,,
3719,10.73540635,,,
3720,10.29924234,,,
3721,9.304522807,,,
3722,9.744447572,,,
3723,10.95288248,,,
3724,9.820350593,,,
3725,11.05707729,,,
3726,10.24268268,,,
3727,7.855835694,,,
3728,10.87381326,,,
3729,11.43197882,,,
3730,9.939483239,,,
3731,9.52232944,,,
3732,11.67670535,,,
3733,9.279278081,,,
3734,9.098982455,,,
3735,8.094735043,,,
3736,12.27720978,,,
3737,8.718992953,,,
3738,9.434274799,,,
3739,9.380953954,,,
3740,6.761322727,,,
3741,11.72354491,,,
3742,7.353844017,,,
3743,10.54442302,,,
3744,13.61828174,,,
3745,7.861111008,,,
3746,12.94479897,,,
3747,8.163952951,,,
3748,8.796626753,,,
3749,9.796383313,,,
3750,7.829594224,,,
3751,14.12793696,,,
3752,10.86695843,,,
3753,12.79657239,,,
3754,10.64586923,,,
3755,10.57569864,,,
3756,7.512849625,,,
3757,9.178202452,,,
3758,9.529182203,,,
3759,9.122638917,,,
3760,7.602120899,,,
3761,11.66827199,,,
3762,10.95400569,,,
3763,6.74785833,,,
3764,11.56953849,,,
3765,13.96516944,,,
3766,6.927902399,,,
3767,8.356021847,,,
3768,11.80553648,,,
3769,8.177323275,,,
3770,8.231227813,,,
3771,9.449704311,,,
3772,9.401009288,,,
3773,13.46730656,,,
3774,13.49900824,,,
3775,11.04733353,,,
3776,10.73159129,,,
3777,8.709462464,,,
3778,8.296254738,,,
3779,11.45930275,,,
3780,8.089034335,,,
3781,8.857760058,,,
3782,9.394823382,,,
3783,10.26166278,,,
3784,8.296396559,,,
3785,10.41929148,,,
3786,6.122613794,,,
3787,8.54018414,,,
3788,10.73741933,,,
3789,10.71258627,,,
3790,9.04211373,,,
3791,10.8005075,,,
3792,12.98580783,,,
3793,10.55278882,,,
3794,10.18948791,,,
3795,13.99982773,,,
3796,10.90239752,,,
3797,6.667262548,,,
3798,10.6699517,,,
3799,9.927442274,,,
3800,11.89096546,,,
3801,10.91619898,,,
3802,9.213080517,,,
3803,9.297128889,,,
3804,9.637858118,,,
3805,12.9912668,,,
3806,11.80788061,,,
3807,9.693098521,,,
3808,10.13992842,,,
3809,13.02765251,,,
3810,6.751525635,,,
3811,12.0388361,,,
3812,8.452199051,,,
3813,7.308136356,,,
3814,9.089739304,,,
3815,8.473237524,,,
3816,10.88927566,,,
3817,11.91629585,,,
3818,11.04755721,,,
3819,10.72680524,,,
3820,4.901637179,,,
3821,11.35348842,,,
3822,10.41989619,,,
3823,12.0456622,,,
3824,8.052968747,,,
3825,5.412439715,,,
3826,8.16175539,,,
3827,11.54900491,,,
3828,8.910518363,,,
3829,7.148235652,,,
3830,6.02972059,,,
3831,10.16876569,,,
3832,9.93246156,,,
3833,5.702863202,,,
3834,13.11749196,,,
3835,12.08854737,,,
3836,6.408402564,,,
3837,8.212584325,,,
3838,9.683866018,,,
3839,8.952519026,,,
3840,4.467310311,,,
3841,8.635430063,,,
3842,14.57937685,,,
3843,5.678256255,,,
3844,9.872007041,,,
3845,8.347315419,,,
3846,10.75683394,,,
3847,6.334255923,,,
3848,11.69976647,,,
3849,11.43813438,,,
3850,8.852981298,,,
3851,7.943069674,,,
3852,9.316545748,,,
3853,6.870825478,,,
3854,7.874674498,,,
3855,9.22440351,,,
3856,11.60908909,,,
3857,9.516742857,,,
3858,8.986073248,,,
3859,10.92011127,,,
3860,7.312689957,,,
3861,9.186968132,,,
3862,6.163410049,,,
3863,11.45447717,,,
3864,9.171936517,,,
3865,8.249863008,,,
3866,8.773109648,,,
3867,8.183641101,,,
3868,7.152738889,,,
3869,12.5424162,,,
3870,5.52874446,,,
3871,7.891873594,,,
3872,9.067562556,,,
3873,8.776455118,,,
3874,9.888899315,,,
3875,8.647487787,,,
3876,10.64329684,,,
3877,9.151231025,,,
3878,6.191401924,,,
3879,9.363857644,,,
3880,8.49496758,,,
3881,8.862588668,,,
3882,11.78254954,,,
3883,10.13702262,,,
3884,9.803209041,,,
3885,14.39662552,,,
3886,7.950637712,,,
3887,9.895115299,,,
3888,7.848078134,,,
3889,9.00502143,,,
3890,8.012388176,,,
3891,10.82340409,,,
3892,9.150789779,,,
3893,6.0891957,,,
3894,9.064287833,,,
3895,7.589764397,,,
3896,9.317905899,,,
3897,10.10192622,,,
3898,9.517267178,,,
3899,9.648140663,,,
3900,14.14131057,,,
3901,9.134465919,,,
3902,9.335666735,,,
3903,13.09539992,,,
3904,12.88774655,,,
3905,8.133695978,,,
3906,6.292269269,,,
3907,11.40892602,,,
3908,7.819435306,,,
3909,8.04872164,,,
3910,9.109574751,,,
3911,8.526456613,,,
3912,13.49335865,,,
3913,10.81186266,,,
3914,11.85942247,,,
3915,10.97648447,,,
3916,9.273302371,,,
3917,12.40487482,,,
3918,11.28234094,,,
3919,9.137541834,,,
3920,12.03307244,,,
3921,6.840551121,,,
3922,9.623287821,,,
3923,11.86827544,,,
3924,13.22782099,,,
3925,14.13726654,,,
3926,12.36621598,,,
3927,10.37166235,,,
3928,8.856411746,,,
3929,7.937092212,,,
3930,9.307261453,,,
3931,8.57221935,,,
3932,7.979998517,,,
3933,11.13318356,,,
3934,10.45406845,,,
3935,13.07278806,,,
3936,6.601351024,,,
3937,10.67919835,,,
3938,9.063801409,,,
3939,5.897353917,,,
3940,11.036167,,,
3941,11.18340949,,,
3942,12.9627894,,,
3943,10.65187381,,,
3944,14.08782454,,,
3945,11.29406179,,,
3946,11.89301861,,,
3947,12.56614387,,,
3948,11.00986553,,,
3949,8.334082246,,,
3950,3.024057152,,,
3951,11.36067135,,,
3952,8.224735214,,,
3953,13.12281913,,,
3954,7.171153357,,,
3955,9.437070578,,,
3956,10.98966979,,,
3957,9.177923605,,,
3958,9.439456479,,,
3959,10.84256483,,,
3960,8.122397402,,,
3961,5.75142781,,,
3962,7.590441578,,,
3963,7.033619963,,,
3964,7.736099644,,,
3965,11.08451984,,,
3966,10.37851764,,,
3967,7.34868074,,,
3968,7.952427749,,,
3969,7.134344821,,,
3970,9.965689512,,,
3971,10.18609709,,,
3972,10.19271135,,,
3973,8.987314032,,,
3974,10.98983361,,,
3975,6.953012836,,,
3976,10.74661833,,,
3977,6.981724354,,,
3978,12.00528869,,,
3979,9.892759844,,,
3980,7.42461245,,,
3981,7.538845362,,,
3982,12.4535829,,,
3983,6.322487164,,,
3984,11.86394161,,,
3985,15.01960631,,,
3986,6.64360916,,,
3987,8.664482348,,,
3988,9.357505609,,,
3989,7.685651764,,,
3990,11.73775637,,,
3991,12.12599443,,,
3992,6.887397647,,,
3993,9.5599867,,,
3994,5.594356508,,,
3995,10.05966352,,,
3996,7.185543133,,,
3997,12.29520152,,,
3998,6.745506847,,,
3999,8.689509334,,,
4000,11.6182347,,,
4001,8.631433116,,,
4002,11.14841178,,,
4003,8.513706586,,,
4004,11.99370887,,,
4005,6.61712547,,,
4006,10.39332547,,,
4007,8.773774952,,,
4008,10.93932157,,,
4009,7.321111251,,,
4010,6.902210582,,,
4011,9.9517475,,,
4012,13.79111543,,,
4013,6.923207986,,,
4014,7.833312209,,,
4015,9.703189019,,,
4016,10.9569843,,,
4017,9.041553123,,,
4018,12.39390718,,,
4019,5.999783618,,,
4020,7.342219116,,,
4021,9.520702122,,,
4022,10.14256852,,,
4023,12.1542124,,,
4024,7.337017343,,,
4025,10.57645267,,,
4026,9.050639412,,,
4027,9.234366609,,,
4028,10.45065086,,,
4029,10.02160245,,,
4030,12.40934029,,,
4031,9.484119431,,,
4032,8.648688538,,,
4033,9.932992501,,,
4034,11.25769872,,,
4035,5.195484571,,,
4036,7.309717462,,,
4037,7.302500503,,,
4038,7.757591481,,,
4039,8.910501163,,,
4040,11.72379208,,,
4041,9.576347722,,,
4042,8.269204515,,,
4043,10.43165862,,,
4044,8.973437221,,,
4045,9.293061335,,,
4046,8.442951312,,,
4047,6.714693621,,,
4048,9.622393808,,,
4049,9.56049285,,,
4050,12.18721738,,,
4051,8.749412737,,,
4052,7.34649443,,,
4053,8.655933686,,,
4054,9.373863147,,,
4055,12.37096351,,,
4056,8.117399061,,,
4057,9.622340287,,,
4058,9.071505052,,,
4059,12.87308206,,,
4060,8.977644372,,,
4061,12.07773933,,,
4062,9.143816523,,,
4063,9.818979724,,,
4064,11.83577222,,,
4065,13.8195358,,,
4066,8.758238347,,,
4067,9.317063843,,,
4068,11.60478755,,,
4069,5.635713778,,,
4070,9.127946651,,,
4071,12.71220543,,,
4072,13.28907732,,,
4073,11.11169785,,,
4074,12.94420181,,,
4075,7.717932913,,,
4076,7.880156332,,,
4077,10.59509434,,,
4078,9.051090451,,,
4079,8.886378425,,,
4080,7.701166473,,,
4081,8.28374926,,,
4082,9.177466042,,,
4083,9.306993613,,,
4084,9.572140624,,,
4085,10.41722125,,,
4086,8.414915988,,,
4087,7.240000147,,,
4088,12.47572966,,,
4089,10.98811446,,,
4090,12.64781271,,,
4091,9.762931272,,,
4092,11.38173721,,,
4093,9.06860538,,,
4094,9.593218133,,,
4095,6.945355698,,,
4096,9.195870447,,,
4097,9.662166528,,,
4098,10.01809637,,,
4099,11.83963156,,,
4100,10.43000836,,,
4101,9.693217899,,,
4102,8.200590753,,,
4103,12.14702149,,,
4104,10.23647529,,,
4105,11.64812582,,,
4106,7.019200247,,,
4107,11.52415918,,,
4108,8.890513379,,,
4109,10.384989,,,
4110,5.417379862,,,
4111,12.61088587,,,
4112,7.447684728,,,
4113,11.38547592,,,
4114,11.14342034,,,
4115,8.503717346,,,
4116,5.715447497,,,
4117,7.897541556,,,
4118,9.486930448,,,
4119,8.767294166,,,
4120,9.934949484,,,
4121,11.09860282,,,
4122,10.67861565,,,
4123,9.477862449,,,
4124,8.34835272,,,
4125,6.615766812,,,
4126,9.985467789,,,
4127,13.79458153,,,
4128,12.13378817,,,
4129,11.20869391,,,
4130,11.13978042,,,
4131,12.42634853,,,
4132,7.727380828,,,
4133,7.674007977,,,
4134,9.513302624,,,
4135,12.03809311,,,
4136,7.691710729,,,
4137,9.600767244,,,
4138,7.129642624,,,
4139,13.14056703,,,
4140,10.86282757,,,
4141,10.23732188,,,
4142,7.469454774,,,
4143,10.75238658,,,
4144,13.39706643,,,
4145,8.956672594,,,
4146,9.595737826,,,
4147,12.86742686,,,
4148,8.354203883,,,
4149,5.049227197,,,
4150,8.655496151,,,
4151,11.30656065,,,
4152,5.393033538,,,
4153,9.722845911,,,
4154,10.81961759,,,
4155,9.156059307,,,
4156,10.7778159,,,
4157,10.53002135,,,
4158,9.617041211,,,
4159,8.575723613,,,
4160,9.471186925,,,
4161,6.138900206,,,
4162,9.16337144,,,
4163,12.42298906,,,
4164,7.141352458,,,
4165,10.14629037,,,
4166,5.566367832,,,
4167,5.96144059,,,
4168,10.32726928,,,
4169,10.84697345,,,
4170,9.621754027,,,
4171,9.87372857,,,
4172,10.26482879,,,
4173,9.448146118,,,
4174,7.802764371,,,
4175,13.20514586,,,
4176,7.027399062,,,
4177,9.09840661,,,
4178,12.068417,,,
4179,12.35997592,,,
4180,9.952964774,,,
4181,7.425335879,,,
4182,8.667679909,,,
4183,11.76664092,,,
4184,12.6889604,,,
4185,7.16835127,,,
4186,9.652366552,,,
4187,8.414843887,,,
4188,10.63569659,,,
4189,11.25216836,,,
4190,11.17007896,,,
4191,11.52151633,,,
4192,8.67086261,,,
4193,11.96791661,,,
4194,11.75145061,,,
4195,10.6570766,,,
4196,6.935052487,,,
4197,10.43971135,,,
4198,8.005060715,,,
4199,8.416042804,,,
4200,7.66501817,,,
4201,8.071540435,,,
4202,9.422576623,,,
4203,12.34754478,,,
4204,7.915640833,,,
4205,9.932128828,,,
4206,12.65850011,,,
4207,7.124215987,,,
4208,9.928473938,,,
4209,10.74835016,,,
4210,6.577443436,,,
4211,4.823537151,,,
4212,12.8629032,,,
4213,11.80034287,,,
4214,7.201359041,,,
4215,9.336877393,,,
4216,11.13796114,,,
4217,9.770574063,,,
4218,10.00440418,,,
4219,10.9390138,,,
4220,6.699833886,,,
4221,8.102714301,,,
4222,11.43044317,,,
4223,10.11011139,,,
4224,9.842326456,,,
4225,7.702352762,,,
4226,8.69416655,,,
4227,7.085183436,,,
4228,8.63719264,,,
4229,10.91624126,,,
4230,7.110796014,,,
4231,8.634387235,,,
4232,10.75240868,,,
4233,9.509254105,,,
4234,6.586599176,,,
4235,10.86152636,,,
4236,7.532844153,,,
4237,11.15502723,,,
4238,6.350877713,,,
4239,7.273137906,,,
4240,8.608604957,,,
4241,10.40176283,,,
4242,10.45839499,,,
4243,7.04362048,,,
4244,8.465595759,,,
4245,10.46555538,,,
4246,9.536744804,,,
4247,10.66557324,,,
4248,8.253431414,,,
4249,12.12759953,,,
4250,9.430979034,,,
4251,13.2029443,,,
4252,9.669174271,,,
4253,7.736949701,,,
4254,8.6777786,,,
4255,9.476834998,,,
4256,6.438601951,,,
4257,8.484630919,,,
4258,10.36316183,,,
4259,10.66599845,,,
4260,9.298518791,,,
4261,12.04818609,,,
4262,10.18647943,,,
4263,10.28004376,,,
4264,11.74357037,,,
4265,12.97907521,,,
4266,11.11394829,,,
4267,7.534544154,,,
4268,6.618805204,,,
4269,11.38266435,,,
4270,7.063939822,,,
4271,6.586098959,,,
4272,12.0814445,,,
4273,8.97511604,,,
4274,12.56776088,,,
4275,12.18263588,,,
4276,5.510458662,,,
4277,11.34772609,,,
4278,8.736303007,,,
4279,8.836326504,,,
4280,10.30987687,,,
4281,8.113512071,,,
4282,13.02107049,,,
4283,7.649759238,,,
4284,6.476342622,,,
4285,5.126449761,,,
4286,11.1882665,,,
4287,7.961806101,,,
4288,7.290922915,,,
4289,10.6740563,,,
4290,9.118104152,,,
4291,9.626247737,,,
4292,11.02592001,,,
4293,9.062550326,,,
4294,8.95981641,,,
4295,10.0694514,,,
4296,9.650452135,,,
4297,8.026898704,,,
4298,12.85031643,,,
4299,9.560616973,,,
4300,10.55779155,,,
4301,9.432215689,,,
4302,7.513693615,,,
4303,8.329137687,,,
4304,11.46991957,,,
4305,9.681215652,,,
4306,9.015319037,,,
4307,11.20926531,,,
4308,11.11799394,,,
4309,9.192494378,,,
4310,8.519193024,,,
4311,11.50475035,,,
4312,8.195607486,,,
4313,11.09628019,,,
4314,10.26513548,,,
4315,10.21417068,,,
4316,12.82102135,,,
4317,8.965373841,,,
4318,8.680865143,,,
4319,9.982333873,,,
4320,7.533600091,,,
4321,7.54151216,,,
4322,5.843826387,,,
4323,7.345580633,,,
4324,9.841020351,,,
4325,9.205533006,,,
4326,7.854911898,,,
4327,13.66214978,,,
4328,9.015339541,,,
4329,9.233325389,,,
4330,6.156482374,,,
4331,10.0237324,,,
4332,9.29830251,,,
4333,8.992922116,,,
4334,12.31402435,,,
4335,12.05845737,,,
4336,8.014003294,,,
4337,10.83481647,,,
4338,9.375013615,,,
4339,10.71771004,,,
4340,8.262826116,,,
4341,7.932430207,,,
4342,9.802267493,,,
4343,12.27246945,,,
4344,7.956448767,,,
4345,8.925883047,,,
4346,11.40170054,,,
4347,11.34248107,,,
4348,9.689306466,,,
4349,7.998319557,,,
4350,9.72739612,,,
4351,11.12743068,,,
4352,11.23545527,,,
4353,10.96154692,,,
4354,11.78121941,,,
4355,9.637976507,,,
4356,9.246283574,,,
4357,12.93759621,,,
4358,8.962657703,,,
4359,10.57127439,,,
4360,11.77742606,,,
4361,7.961162707,,,
4362,13.51952085,,,
4363,11.5724962,,,
4364,14.34210355,,,
4365,10.69612025,,,
4366,7.795512304,,,
4367,9.745926293,,,
4368,7.362492308,,,
4369,7.642524135,,,
4370,8.048862265,,,
4371,11.25975394,,,
4372,10.1909367,,,
4373,6.716164386,,,
4374,8.654922456,,,
4375,10.30284501,,,
4376,9.931614156,,,
4377,9.399933394,,,
4378,11.74033171,,,
4379,11.37190531,,,
4380,8.740351912,,,
4381,11.99614902,,,
4382,13.64107468,,,
4383,13.27168271,,,
4384,8.860729248,,,
4385,13.81506519,,,
4386,7.969572654,,,
4387,9.424616735,,,
4388,9.643147329,,,
4389,8.072669326,,,
4390,9.902368808,,,
4391,8.684450899,,,
4392,9.912481782,,,
4393,10.79835824,,,
4394,9.137440793,,,
4395,7.781558943,,,
4396,9.687782762,,,
4397,7.912344272,,,
4398,12.35762232,,,
4399,7.692301987,,,
4400,6.544730772,,,
4401,6.150453305,,,
4402,6.988259463,,,
4403,10.72327974,,,
4404,10.09158573,,,
4405,8.600058089,,,
4406,8.313306297,,,
4407,10.57065293,,,
4408,9.690953871,,,
4409,8.45782308,,,
4410,10.49595055,,,
4411,5.038651929,,,
4412,9.300578508,,,
4413,9.967273858,,,
4414,7.517002359,,,
4415,12.21712782,,,
4416,11.41857489,,,
4417,10.35852943,,,
4418,11.3598271,,,
4419,7.314122066,,,
4420,10.70152379,,,
4421,9.712982546,,,
4422,11.49298777,,,
4423,7.098303281,,,
4424,11.88022259,,,
4425,10.12286285,,,
4426,6.169702344,,,
4427,9.648399502,,,
4428,10.60559892,,,
4429,11.75491491,,,
4430,9.182318894,,,
4431,13.7370167,,,
4432,9.8704598,,,
4433,9.263851554,,,
4434,9.712227105,,,
4435,8.164622784,,,
4436,9.991412588,,,
4437,5.826160847,,,
4438,10.88723108,,,
4439,11.00710357,,,
4440,9.650217993,,,
4441,8.608323058,,,
4442,10.50641731,,,
4443,11.04813663,,,
4444,11.10725014,,,
4445,9.301776111,,,
4446,10.42751529,,,
4447,7.042106432,,,
4448,13.27007727,,,
4449,11.4421471,,,
4450,9.965479281,,,
4451,6.414060833,,,
4452,11.31591877,,,
4453,14.06995332,,,
4454,9.77392234,,,
4455,10.47061545,,,
4456,10.83512475,,,
4457,7.824789856,,,
4458,10.16783232,,,
4459,9.621946887,,,
4460,8.594443634,,,
4461,6.315191235,,,
4462,9.159812148,,,
4463,11.89944906,,,
4464,9.01415313,,,
4465,13.09312195,,,
4466,10.39062811,,,
4467,8.788532752,,,
4468,6.372461331,,,
4469,7.746569576,,,
4470,5.26618391,,,
4471,13.96427261,,,
4472,9.453384499,,,
4473,8.121991938,,,
4474,10.55340734,,,
4475,9.94541924,,,
4476,10.88020175,,,
4477,10.90793876,,,
4478,10.03968515,,,
4479,8.054165518,,,
4480,9.720177458,,,
4481,7.049369333,,,
4482,7.766099195,,,
4483,12.23865886,,,
4484,9.669955905,,,
4485,8.797165828,,,
4486,9.88109515,,,
4487,6.871447362,,,
4488,7.910282971,,,
4489,7.976306927,,,
4490,5.149559377,,,
4491,9.334143064,,,
4492,9.759345058,,,
4493,7.12818901,,,
4494,8.882131052,,,
4495,9.723374202,,,
4496,8.496722517,,,
4497,11.42084718,,,
4498,11.16006155,,,
4499,11.47978189,,,
4500,5.763108028,,,
4501,12.4151386,,,
4502,9.374197057,,,
4503,10.34651991,,,
4504,10.71321295,,,
4505,8.744753354,,,
4506,9.227938711,,,
4507,12.93162704,,,
4508,8.557951167,,,
4509,6.835939332,,,
4510,10.21844354,,,
4511,10.1767949,,,
4512,8.880253281,,,
4513,8.500010952,,,
4514,7.756555649,,,
4515,13.02983795,,,
4516,5.784384272,,,
4517,10.28965269,,,
4518,9.168014541,,,
4519,9.199507313,,,
4520,7.597789951,,,
4521,8.299616996,,,
4522,11.95597501,,,
4523,8.593732862,,,
4524,8.330782971,,,
4525,10.47131795,,,
4526,8.775257858,,,
4527,9.295948546,,,
4528,8.508416392,,,
4529,8.391877621,,,
4530,8.029134669,,,
4531,11.24045465,,,
4532,9.272421815,,,
4533,10.40403322,,,
4534,8.23224778,,,
4535,8.314369892,,,
4536,9.531061491,,,
4537,9.29531028,,,
4538,13.41753772,,,
4539,9.889967849,,,
4540,8.406147973,,,
4541,6.606077288,,,
4542,8.568989176,,,
4543,10.03888445,,,
4544,9.845936864,,,
4545,10.07227932,,,
4546,10.98523406,,,
4547,7.190337771,,,
4548,9.807688477,,,
4549,9.845991424,,,
4550,10.15603305,,,
4551,7.164447477,,,
4552,8.779426092,,,
4553,11.73752769,,,
4554,8.423261866,,,
4555,9.700797457,,,
4556,8.961022518,,,
4557,9.17668117,,,
4558,11.26946021,,,
4559,10.82756744,,,
4560,9.763375584,,,
4561,7.992679635,,,
4562,8.08380089,,,
4563,10.5313145,,,
4564,9.5906864,,,
4565,9.722767446,,,
4566,7.450931386,,,
4567,9.860535293,,,
4568,8.379247453,,,
4569,10.7606695,,,
4570,9.825073062,,,
4571,10.23110573,,,
4572,10.64601698,,,
4573,12.65576245,,,
4574,6.622562608,,,
4575,11.40305768,,,
4576,9.57424088,,,
4577,10.85290097,,,
4578,10.40168758,,,
4579,11.28820788,,,
4580,11.49571969,,,
4581,8.125170864,,,
4582,12.25478515,,,
4583,7.668457396,,,
4584,10.00302199,,,
4585,11.12233248,,,
4586,9.530854724,,,
4587,11.56143359,,,
4588,8.346229685,,,
4589,7.734767382,,,
4590,7.480304437,,,
4591,8.937047979,,,
4592,6.057447056,,,
4593,7.9743461,,,
4594,11.68254086,,,
4595,6.798439688,,,
4596,7.017350311,,,
4597,9.102336465,,,
4598,8.862288852,,,
4599,8.234432116,,,
4600,7.483733761,,,
4601,12.71842898,,,
4602,12.57502279,,,
4603,7.384125229,,,
4604,10.82635696,,,
4605,6.400056097,,,
4606,10.47718443,,,
4607,10.72525687,,,
4608,10.75665706,,,
4609,9.078009984,,,
4610,12.36401729,,,
4611,7.133762856,,,
4612,9.420288432,,,
4613,8.218683528,,,
4614,4.488626291,,,
4615,9.310335609,,,
4616,10.83334565,,,
4617,8.389939303,,,
